code,name,url
Modellar og metodar i numerisk vêrvarsling og klimaprediksjon,GEOF321,https://www.uib.no/emne/GEOF321
Turbulens i atmosfærens grenselag,GEOF311,https://www.uib.no/emne/GEOF311
Turbulens i atmosfærens og havets grenselag,GEOF310,https://www.uib.no/emne/GEOF310
Introduksjon til master,GEOF301,https://www.uib.no/emne/GEOF301
Kjemisk oseanografi,GEOF236,https://www.uib.no/emne/GEOF236
Praktisk meteorologi og oseanografi,GEOF232,https://www.uib.no/emne/GEOF232
Fysisk meteorologi,GEOF220,https://www.uib.no/emne/GEOF220
Atmosfære- og havdynamikk,GEOF213,https://www.uib.no/emne/GEOF213
Fysisk klimatologi,GEOF212,https://www.uib.no/emne/GEOF212
Numerisk modellering,GEOF211,https://www.uib.no/emne/GEOF211
Dataanalyse i meteorologi og oseanografi,GEOF210,https://www.uib.no/emne/GEOF210
"Atmosfære-, hav- og klimadynamikk",GEOF110,https://www.uib.no/emne/GEOF110
Atmosfære- og havfysikk,GEOF105,https://www.uib.no/emne/GEOF105
"Introduksjon til atmosfære, hav og klima",GEOF100,https://www.uib.no/emne/GEOF100
Power in political ecology,GEO902,https://www.uib.no/emne/GEO902
Planlegging og samfunn,GEO640,https://www.uib.no/emne/GEO640
"Økonomisk globalisering, produksjonssystem og miljø",GEO625,https://www.uib.no/emne/GEO625
Introduksjon til geografiske informasjonssystem (GIS) og geovisualisering,GEO620,https://www.uib.no/emne/GEO620
Masteroppgåve i geografi,GEO350,https://www.uib.no/emne/GEO350
Mastergradsfeltkurs i naturgeografi,GEO341,https://www.uib.no/emne/GEO341
"Discourses, Politics and People: Critical Perspectives on Environmental Governance",GEO337,https://www.uib.no/emne/GEO337
"Miljøfag, naturforvaltning og arealplanlegging",GEO329,https://www.uib.no/emne/GEO329
Planlegging og samfunn,GEO328,https://www.uib.no/emne/GEO328
Geographical Perspectives on Food,GEO326,https://www.uib.no/emne/GEO326
Geographies of the Green Economy,GEO324,https://www.uib.no/emne/GEO324
Practical Skills in Remote Sensing and Spatial analysis,GEO316,https://www.uib.no/emne/GEO316
Naturgeografiske laboratorie- og feltmetodar,GEO313,https://www.uib.no/emne/GEO313
Særemne i naturgeografi,GEO312,https://www.uib.no/emne/GEO312
Skrivekurs og prosjektskildring,GEO310,https://www.uib.no/emne/GEO310
Vitskapsteori og forskingsdesign for geografar,GEO308,https://www.uib.no/emne/GEO308
Metodar i samfunnsgeografi,GEO306,https://www.uib.no/emne/GEO306
Miljøgeografisk feltkurs,GEO293,https://www.uib.no/emne/GEO293
Regionalgeografisk feltkurs,GEO292,https://www.uib.no/emne/GEO292
Naturgeografisk feltkurs,GEO291,https://www.uib.no/emne/GEO291
Det rurale i endring,GEO282,https://www.uib.no/emne/GEO282
Miljøforvaltning og planlegging,GEO281,https://www.uib.no/emne/GEO281
Sustainability in an Urbanising World,GEO222,https://www.uib.no/emne/GEO222
"Hydrologi, grunnvann og geofarer",GEO217,https://www.uib.no/emne/GEO217
Geografiske informasjonssystem: Teori og praksis,GEO215,https://www.uib.no/emne/GEO215
Terrestriske klima- og miljøendringar,GEO212,https://www.uib.no/emne/GEO212
Kvalitativ analyse,GEO206,https://www.uib.no/emne/GEO206
Kvantitativ metode,GEO204,https://www.uib.no/emne/GEO204
"Mat, miljø og berekraftig utvikling",GEO131,https://www.uib.no/emne/GEO131
"Økonomisk globalisering, produksjonssystem og miljø",GEO125,https://www.uib.no/emne/GEO125
Regional utvikling,GEO124,https://www.uib.no/emne/GEO124
"Klima, oseanografi og biogeografi",GEO113,https://www.uib.no/emne/GEO113
Landformdannande prosessar,GEO111,https://www.uib.no/emne/GEO111
Kartografi og tematiske kart,GEO110,https://www.uib.no/emne/GEO110
Examen facultatum - Introduksjon til geografi: Globale utfordringer og lokale svar,GEO100,https://www.uib.no/emne/GEO100
Masteroppgåve i genetisk rettleiing,GENV395,https://www.uib.no/emne/GENV395
Masterprogram i helsefag - genetisk rettleiing. Fagspesifikk studiedel (modul 2 og 3): Gen. rettl. - teori og praksis.,GENV332,https://www.uib.no/emne/GENV332
Genetisk utgreiing og -rettleiing,GENV302,https://www.uib.no/emne/GENV302
Introduksjon til medisinsk genetikk og genetisk rettleiing,GENV301,https://www.uib.no/emne/GENV301
Genetic epidemiology and genome-wide association analyses,GENESTAT-B,https://www.uib.no/emne/GENESTAT-B
Genetic epidemiology and genome-wide association analyses,GENESTAT,https://www.uib.no/emne/GENESTAT
Kurs i kliniske studier inkludert ICH-GCP,GCP901,https://www.uib.no/emne/GCP901
Masteroppgave i fysioterapivitenskap,FYSTD395,https://www.uib.no/emne/FYSTD395
Masteroppgave i fysioterapivitenskap,FYST395,https://www.uib.no/emne/FYST395
Musculoskeletal Disorders - long-lasting conditions,FYST333B,https://www.uib.no/emne/FYST333B
"Musculoskeletal Disorders - Acute, subacute and intermittent conditions",FYST333A,https://www.uib.no/emne/FYST333A
Masterprogram i helsefag - fysioterapivitskap. Fagspesifikk deleksamen: Rørslevitskap.,FYST332,https://www.uib.no/emne/FYST332
Masterprogram i helsefag - fysioterapivitskap. Fagspesifikk deleksamen: Målemetodar og evalueringsformer.,FYST331,https://www.uib.no/emne/FYST331
Seminar i klinisk og translasjonell forsking for ph.d.-kandidatar,FSKLI901,https://www.uib.no/emne/FSKLI901
Praksis i bokindustrien (samarbeid i høgare utdanning: Québec - Norge),FRANPRAX,https://www.uib.no/emne/FRANPRAX
"Utdanning, samfunn og digitale teknologiar 2",FRANDIKU302,https://www.uib.no/emne/FRANDIKU302
"Utdanning, samfunn og digitale teknologiar 1",FRANDIKU301,https://www.uib.no/emne/FRANDIKU301
Fagdidaktikk i fransk for integrert lektorutdanning 3,FRANDI301,https://www.uib.no/emne/FRANDI301
Fagdidaktikk i fransk i lektorutdanninga 2,FRANDI201,https://www.uib.no/emne/FRANDI201
Fagdidaktikk i fransk i lektorutdanninga 3,FRANDI111,https://www.uib.no/emne/FRANDI111
Studieførebuande kurs i fransk i Caen,FRAN600,https://www.uib.no/emne/FRAN600
Fagdidaktikk i fransk i lektorutdanninga 1,FRANDI101,https://www.uib.no/emne/FRANDI101
Fransk mastergradsoppgåve,FRAN350,https://www.uib.no/emne/FRAN350
Fransk grammatikk,FRAN313L,https://www.uib.no/emne/FRAN313L
Fransk litteraturvitskap,FRAN312,https://www.uib.no/emne/FRAN312
Grammatikk og litteratur,FRAN311,https://www.uib.no/emne/FRAN311
Grammatikk og omsetjing/omsetjingsteori for lektorutdanninga,FRAN309L,https://www.uib.no/emne/FRAN309L
Grammatikk og omsetjing/omsetjingsteori,FRAN309,https://www.uib.no/emne/FRAN309
Fransk språkvitskap,FRAN313,https://www.uib.no/emne/FRAN313
Litterært særemne,FRAN308,https://www.uib.no/emne/FRAN308
Litterært særemne,FRAN308L,https://www.uib.no/emne/FRAN308L
Språkleg særemne,FRAN307L,https://www.uib.no/emne/FRAN307L
Språkleg særemne,FRAN307,https://www.uib.no/emne/FRAN307
Fordjuping i fransk grammatikk og tekstlingvistikk med bacheloroppgåve for lektorutdanninga,FRAN255L,https://www.uib.no/emne/FRAN255L
Fordypning i fransk grammatikk og tekstlingvistikk med bacheloroppgave,FRAN255,https://www.uib.no/emne/FRAN255
Fordjuping i fransk litteratur med bacheloroppgåve,FRAN254,https://www.uib.no/emne/FRAN254
Fordypning i fransk grammatikk og tekstlingvistikk,FRAN205,https://www.uib.no/emne/FRAN205
Fordjuping i fransk litteratur,FRAN204,https://www.uib.no/emne/FRAN204
Fransk kulturkunnskap og frankofoni,FRAN124,https://www.uib.no/emne/FRAN124
Fransk litterær analyse,FRAN123,https://www.uib.no/emne/FRAN123
Innføring i fransk litteratur,FRAN122,https://www.uib.no/emne/FRAN122
Fransk grammatikk 1,FRAN120,https://www.uib.no/emne/FRAN120
Fonetikk og samfunnskunnskap,FRAN115,https://www.uib.no/emne/FRAN115
Fransk kulturkunnskap og omsetjing fransk-norsk,FRAN103,https://www.uib.no/emne/FRAN103
Fransk litteratur,FRAN102,https://www.uib.no/emne/FRAN102
Introduksjon til franskstudium,FRAN100,https://www.uib.no/emne/FRAN100
Fransk grammatikk 2,FRAN121,https://www.uib.no/emne/FRAN121
Fagleg formidling,FORMIDLSV900,https://www.uib.no/emne/FORMIDLSV900
Vitskapeleg formidling,FORMIDL901,https://www.uib.no/emne/FORMIDL901
Vitenskapeleg artikkel,FLART,https://www.uib.no/emne/FLART
Masteroppgåve i fiskehelse,FISK399,https://www.uib.no/emne/FISK399
Filosofi mastergradsoppgåve,FILO351,https://www.uib.no/emne/FILO351
Filosofi mastergradsoppgåve,FILO350,https://www.uib.no/emne/FILO350
Methods of Analysis in Social Sciences,FIL348,https://www.uib.no/emne/FIL348
Forskingsemne i epistemologi,FIL347,https://www.uib.no/emne/FIL347
Forskningsemne i kontinental filosofi,FIL346,https://www.uib.no/emne/FIL346
Forskingsemne i politisk filosofi,FIL349,https://www.uib.no/emne/FIL349
Forskingsemne i språkfilosofi,FIL345,https://www.uib.no/emne/FIL345
Forskingsemne i praktisk filosofi,FIL344,https://www.uib.no/emne/FIL344
Forskningsemne i teoretisk filosofi,FIL343,https://www.uib.no/emne/FIL343
Prosjektskisse og metodebruk,FIL342,https://www.uib.no/emne/FIL342
Forskningsemne i rettsfilosofi,FIL341,https://www.uib.no/emne/FIL341
Masteremne i sinnsfilosofi,FIL335,https://www.uib.no/emne/FIL335
Masteremne i filosofien i antikken,FIL333,https://www.uib.no/emne/FIL333
Masteremne i moralfilosofi,FIL328,https://www.uib.no/emne/FIL328
Masteremne i miljøetikk,FIL336,https://www.uib.no/emne/FIL336
Masteremne i vitskapsfilosofi,FIL319,https://www.uib.no/emne/FIL319
Masteremne i Wittgensteinstudiar,FIL317,https://www.uib.no/emne/FIL317
Masteremne i estetikk,FIL318,https://www.uib.no/emne/FIL318
Masteremne i fenomenologi og eksistensfilosofi,FIL315,https://www.uib.no/emne/FIL315
Masteremne i moderne politisk teori,FIL316,https://www.uib.no/emne/FIL316
Masteremne i metafysikk,FIL320,https://www.uib.no/emne/FIL320
Ope forskningsemne i filosofi 1,FIL310,https://www.uib.no/emne/FIL310
Bacheloroppgåve i filosofi,FIL252,https://www.uib.no/emne/FIL252
Bacheloroppgåve i filosofi,FIL251,https://www.uib.no/emne/FIL251
Politisk filosofi,FIL249,https://www.uib.no/emne/FIL249
Methods of Analysis in Social Sciences,FIL248,https://www.uib.no/emne/FIL248
Epistemologi,FIL247,https://www.uib.no/emne/FIL247
Kontinental filosofi,FIL246,https://www.uib.no/emne/FIL246
Språkfilosofi,FIL245,https://www.uib.no/emne/FIL245
Miljøetikk,FIL236,https://www.uib.no/emne/FIL236
Sinnsfilosofi,FIL235,https://www.uib.no/emne/FIL235
Filosofien i antikken,FIL233,https://www.uib.no/emne/FIL233
Ope emne med redusert oppgåvestorleik,FIL232,https://www.uib.no/emne/FIL232
Ope emne,FIL231,https://www.uib.no/emne/FIL231
Rettsfilosofi,FIL241,https://www.uib.no/emne/FIL241
Moralfilosofi,FIL228,https://www.uib.no/emne/FIL228
Metafysikk,FIL220,https://www.uib.no/emne/FIL220
Vitskapsfilosofi,FIL219,https://www.uib.no/emne/FIL219
Estetikk,FIL218,https://www.uib.no/emne/FIL218
Wittgensteinstudiar,FIL217,https://www.uib.no/emne/FIL217
Filosofiske klassikarar,FIL129,https://www.uib.no/emne/FIL129
Innføring i etikk,FIL128,https://www.uib.no/emne/FIL128
Introduksjon til teoretisk filosofi,FIL125,https://www.uib.no/emne/FIL125
Introduksjon til praktisk filosofi,FIL124,https://www.uib.no/emne/FIL124
Filosofihistoria frå opplysningstida til 1900-talet,FIL121,https://www.uib.no/emne/FIL121
Filosofihistoria frå antikken til opplysningstida,FIL120,https://www.uib.no/emne/FIL120
Innføring i moderne politisk teori,FIL116,https://www.uib.no/emne/FIL116
Innføring i politisk idéhistorie,FIL107,https://www.uib.no/emne/FIL107
Innføring i miljøetikk,FIL106,https://www.uib.no/emne/FIL106
Innføring i sinnsfilosofi,FIL105,https://www.uib.no/emne/FIL105
Felles PPU - KMD,FELLESPPU,https://www.uib.no/emne/FELLESPPU
Utvikling og testing av komplekse helseintervensjonar,FARM901,https://www.uib.no/emne/FARM901
Masteroppgåve i Farmasi,FARM399/05H,https://www.uib.no/emne/FARM399/05H
Farmakoterapi,FARM395,https://www.uib.no/emne/FARM395
Klinisk farmasi,FARM321,https://www.uib.no/emne/FARM321
Farmasøytisk forskingsmetodikk,FARM301A,https://www.uib.no/emne/FARM301A
Galenisk farmasi,FARM295,https://www.uib.no/emne/FARM295
Menneskets fysiologi,FARM280,https://www.uib.no/emne/FARM280
Farmakologi II,FARM293,https://www.uib.no/emne/FARM293
Farmasøytisk mikrobiologi og immunologi,FARM270,https://www.uib.no/emne/FARM270
Farmakologi semester I,FARM290,https://www.uib.no/emne/FARM290
Molekylær cellebiologi,FARM260,https://www.uib.no/emne/FARM260
"Farmakognosi, inklusive botanikk",FARM238,https://www.uib.no/emne/FARM238
Lækjemiddelkjemi,FARM236,https://www.uib.no/emne/FARM236
Analytisk kjemi,FARM250,https://www.uib.no/emne/FARM250
Farmasøytisk fysikalsk kjemi,FARM211,https://www.uib.no/emne/FARM211
Samfunnsfarmasi II og rettleia praksis,FARM205,https://www.uib.no/emne/FARM205
Biokjemi,FARM150,https://www.uib.no/emne/FARM150
Organisk syntese og analyse,FARM131,https://www.uib.no/emne/FARM131
Organisk kjemi,FARM130,https://www.uib.no/emne/FARM130
Kjemi og energi,FARM110,https://www.uib.no/emne/FARM110
Samfunnsfarmasi I,FARM103,https://www.uib.no/emne/FARM103
Fagdidaktikk 2,FAGDIDAK 2,https://www.uib.no/emne/FAGDIDAK%202
Fagdidaktikk 1,FAGDIDAK 1,https://www.uib.no/emne/FAGDIDAK%201
Examen philosophicum - seminarmodell,EXPHIL-SVSEM,https://www.uib.no/emne/EXPHIL-SVSEM
Examen philosophicum - skuleeksamen,EXPHIL-SVEKS,https://www.uib.no/emne/EXPHIL-SVEKS
Examen philosophicum - seminarmodell,EXPHIL-PSSEM,https://www.uib.no/emne/EXPHIL-PSSEM
Examen philosophicum - skuleeksamen,EXPHIL-PSEKS,https://www.uib.no/emne/EXPHIL-PSEKS
Examen philosophicum - seminarmodell,EXPHIL-MOSEM,https://www.uib.no/emne/EXPHIL-MOSEM
Examen philosophicum - skuleeksamen,EXPHIL-MOEKS,https://www.uib.no/emne/EXPHIL-MOEKS
Examen philosophicum - seminarmodell,EXPHIL-MNSEM,https://www.uib.no/emne/EXPHIL-MNSEM
Examen philosophicum - skuleeksamen,EXPHIL-MNEKS,https://www.uib.no/emne/EXPHIL-MNEKS
Examen philosophicum - seminarmodell,EXPHIL-KMSEM,https://www.uib.no/emne/EXPHIL-KMSEM
Examen philosophicum - skuleeksamen,EXPHIL-KMEKS,https://www.uib.no/emne/EXPHIL-KMEKS
Examen philosophicum - seminarmodell,EXPHIL-JUSEM,https://www.uib.no/emne/EXPHIL-JUSEM
Examen philosophicum - skuleeksamen,EXPHIL-JUEKS,https://www.uib.no/emne/EXPHIL-JUEKS
Examen philosophicum - seminarmodell,EXPHIL-HFSEM,https://www.uib.no/emne/EXPHIL-HFSEM
Examen philosophicum - skuleeksamen,EXPHIL-HFEKS,https://www.uib.no/emne/EXPHIL-HFEKS
Psykologien si faghistorie og vitskapsteori,EXFAC-PS,https://www.uib.no/emne/EXFAC-PS
"Examen facultatum, Språkkunnskap",EXFAC00SK,https://www.uib.no/emne/EXFAC00SK
"Examen facultatum, Akademisk skriving",EXFAC00AS,https://www.uib.no/emne/EXFAC00AS
Juridisk forprøve,EXFAC,https://www.uib.no/emne/EXFAC
"European Union Institutions, Politics, and Policies (Jean Monnet Academic Module)",EUR105,https://www.uib.no/emne/EUR105
"Europa etter 1945: Ressursar, demografi, økonomi",EUR103,https://www.uib.no/emne/EUR103
Examen facultatum - Innføring i europeisk historie og politikk,EUR101,https://www.uib.no/emne/EUR101
"Fellesemne: Profesjon, refleksjon og erfaringsdeling",ENGMAU651,https://www.uib.no/emne/ENGMAU651
Erfaringsbasert masteroppgåve i undervisning med fordjupning i engelsk,ENGMAU650,https://www.uib.no/emne/ENGMAU650
Engelsk fagdidaktikk (i Erfaringbasert master i undervisning med fordjupning i engelsk),ENGMAU643,https://www.uib.no/emne/ENGMAU643
Engelskspråkleg litteratur,ENGMAU642,https://www.uib.no/emne/ENGMAU642
Engelsk språk,ENGMAU641,https://www.uib.no/emne/ENGMAU641
Fagdidaktikk i engelsk for integrert lektorutdanning,ENGDI301,https://www.uib.no/emne/ENGDI301
Fagdidaktikk i engelsk for integrert lærarutdanning,ENGDI201,https://www.uib.no/emne/ENGDI201
Fagdidaktikk i engelsk for integrert lektorutdanning,ENGDI111,https://www.uib.no/emne/ENGDI111
Fagdidaktikk i engelsk i lektorutdanninga,ENGDI101,https://www.uib.no/emne/ENGDI101
Engelsk mastergradsoppgåve,ENG350,https://www.uib.no/emne/ENG350
Masteremne i engelsk lingvistikk VI,ENG349,https://www.uib.no/emne/ENG349
Masteremne i engelsk lingvistikk IV,ENG345,https://www.uib.no/emne/ENG345
Masteremne i engelsk lingvistikk III,ENG343,https://www.uib.no/emne/ENG343
Masteremne i engelsk lingvistikk II,ENG341,https://www.uib.no/emne/ENG341
Førebuing til masteroppgåveskriving i engelsk litteratur og kultur,ENG340,https://www.uib.no/emne/ENG340
Masteremne i engelsk lingvistikk I,ENG339L,https://www.uib.no/emne/ENG339L
Masteremne i engelsk lingvistikk I,ENG339,https://www.uib.no/emne/ENG339
Masteremne i engelskspråkleg litteratur/kultur VII,ENG337,https://www.uib.no/emne/ENG337
Masteremne i engelskspråkleg litteratur/kultur VI,ENG336,https://www.uib.no/emne/ENG336
Masteremne i engelskspråkleg litteratur/kultur V,ENG335,https://www.uib.no/emne/ENG335
Masteremne i engelskspråkleg litteratur/kultur IV,ENG334,https://www.uib.no/emne/ENG334
Masteremne i engelskspråklig litteratur/kultur III,ENG333,https://www.uib.no/emne/ENG333
Masteremne i engelskspråklig litteratur/kultur II,ENG332,https://www.uib.no/emne/ENG332
Masteremne i engelskspråklig litteratur/kultur I,ENG331,https://www.uib.no/emne/ENG331
Semesteroppgåve i engelskspråkleg litteratur og kultur,ENG264,https://www.uib.no/emne/ENG264
Semesteroppgåve i engelsk lingvistikk: moderne engelsk,ENG263,https://www.uib.no/emne/ENG263
Semesteroppgåve i engelskspråkleg litteratur og kultur,ENG262,https://www.uib.no/emne/ENG262
Semesteroppgåve i engelsk lingvistikk: språkhistorie,ENG261,https://www.uib.no/emne/ENG261
Engelskspråkleg litteratur og kultur,ENG224,https://www.uib.no/emne/ENG224
Engelsk lingvistikk: moderne lingvistikk,ENG223L,https://www.uib.no/emne/ENG223L
Engelsk lingvistikk: moderne lingvistikk,ENG223,https://www.uib.no/emne/ENG223
Engelskspråkleg litteratur og kultur,ENG222,https://www.uib.no/emne/ENG222
Engelsk lingvistikk: språkhistorie,ENG221,https://www.uib.no/emne/ENG221
Britisk litteratur og kultur,ENG125,https://www.uib.no/emne/ENG125
Amerikansk litteratur og kultur,ENG122,https://www.uib.no/emne/ENG122
Utvalt emne i engelsk språkvariasjon,ENG119,https://www.uib.no/emne/ENG119
Utvalt emne i engelsk språkstruktur og/eller bruk,ENG118,https://www.uib.no/emne/ENG118
Engelsk fonetikk og fonologi,ENG115,https://www.uib.no/emne/ENG115
Engelsk grammatikk I,ENG114,https://www.uib.no/emne/ENG114
Engelsk grammatikk II,ENG107,https://www.uib.no/emne/ENG107
Introduksjon til engelskstudiet,ENG100,https://www.uib.no/emne/ENG100
Masteroppgåve i energi,ENERGI399K,https://www.uib.no/emne/ENERGI399K
Masteroppgåve i energi,ENERGI399,https://www.uib.no/emne/ENERGI399
Praksisutplassering,ENERGI240,https://www.uib.no/emne/ENERGI240
Miljø og energi,ENERGI230,https://www.uib.no/emne/ENERGI230
Energisystem og teknologi,ENERGI220,https://www.uib.no/emne/ENERGI220
Energifysikk og -teknologi,ENERGI210,https://www.uib.no/emne/ENERGI210
Energiressursar og -forbruk,ENERGI200,https://www.uib.no/emne/ENERGI200
Introduksjon til energikjelder og forbruk,ENERGI101,https://www.uib.no/emne/ENERGI101
Gynekologisk ultralyd i allmennpraksis,ELMED324,https://www.uib.no/emne/ELMED324
Moderne diagnostikk og behandling av kreftsykdommer,ELMED323,https://www.uib.no/emne/ELMED323
Abdominal og akutt ultralyd,ELMED322,https://www.uib.no/emne/ELMED322
Tropiske infeksjonssjukdommar,ELMED320,https://www.uib.no/emne/ELMED320
Moderne endokrinkirurgi: fra bilete til behandling,ELMED318,https://www.uib.no/emne/ELMED318
Fordjupingskurs i endokrinologi,ELMED317,https://www.uib.no/emne/ELMED317
Førebygging og behandling av rusproblem i allmennpraksis,ELMED316,https://www.uib.no/emne/ELMED316
Fordjuping i allergologi,ELMED315,https://www.uib.no/emne/ELMED315
Introduksjon til regresjonsmodeller med Stata,ELMED313,https://www.uib.no/emne/ELMED313
Legevakt og akutt allmennmedisin,ELMED312,https://www.uib.no/emne/ELMED312
Global tuberkuloseepidemiologi og intervensjonar,ELMED311,https://www.uib.no/emne/ELMED311
Equity and fairness in health - an applied approach,ELMED310,https://www.uib.no/emne/ELMED310
Epidemiologiske helsedata - teori og praksis,ELMED309,https://www.uib.no/emne/ELMED309
Fordjupingskurs i palliativ medisin,ELMED308,https://www.uib.no/emne/ELMED308
Fordypningskurs i patologi,ELMED304,https://www.uib.no/emne/ELMED304
Framtidsmedisin,ELMED303,https://www.uib.no/emne/ELMED303
Praktisk oftalmologi,ELMED301,https://www.uib.no/emne/ELMED301
Musikk og hjernen,ELMED230,https://www.uib.no/emne/ELMED230
Medisinsk fredsarbeid,ELMED229,https://www.uib.no/emne/ELMED229
Pasientsikkerheit og simulering i praksis,ELMED228,https://www.uib.no/emne/ELMED228
Søvnsjukdommar,ELMED227,https://www.uib.no/emne/ELMED227
Høyde- og dykkemedisin,ELMED226,https://www.uib.no/emne/ELMED226
Infeksjonsmedisinens historie,ELMED225,https://www.uib.no/emne/ELMED225
Biomedisinsk ernæringsfysiologi,ELMED224,https://www.uib.no/emne/ELMED224
Innovasjon og entreprenørskap,ELMED223,https://www.uib.no/emne/ELMED223
Psykiatrihistorie,ELMED222,https://www.uib.no/emne/ELMED222
Aktivitet er medisin,ELMED220,https://www.uib.no/emne/ELMED220
Kunstig intelligens og beregningsorientert medisin,ELMED219,https://www.uib.no/emne/ELMED219
Medisinsk pedagogisk praksis,ELMED218B,https://www.uib.no/emne/ELMED218B
Teoretisk innføring i medisinsk pedagogikk,ELMED218A,https://www.uib.no/emne/ELMED218A
Innføring i medisinsk pedagogikk,ELMED218,https://www.uib.no/emne/ELMED218
Den akutt sjuke gamle pasienten,ELMED217,https://www.uib.no/emne/ELMED217
Innføring i anestesi til kirurgiske pasientar,ELMED214,https://www.uib.no/emne/ELMED214
Fjellmedisin,ELMED212,https://www.uib.no/emne/ELMED212
Personorientert behandling,ELMED211,https://www.uib.no/emne/ELMED211
Arbeidsmedisin i utviklingsland,ELMED209,https://www.uib.no/emne/ELMED209
Maritim Medisin,ELMED207,https://www.uib.no/emne/ELMED207
Dyreassistert terapi og assistanse,ELMED204,https://www.uib.no/emne/ELMED204
Masteroppgåve,ECON391,https://www.uib.no/emne/ECON391
Masteroppgave,ECON390,https://www.uib.no/emne/ECON390
Praksisbasert prosjektarbeid,ECON381,https://www.uib.no/emne/ECON381
Forberedelsesemne for masteroppgåva,ECON380,https://www.uib.no/emne/ECON380
Eksperimentell økonomi,ECON370,https://www.uib.no/emne/ECON370
Corporate Finance,ECON364,https://www.uib.no/emne/ECON364
Strategisk bedriftsåtferd og marknadsmakt,ECON360,https://www.uib.no/emne/ECON360
Samfunnsøkonomisk idéhistorie,ECON350,https://www.uib.no/emne/ECON350
Empirisk forskingsdesign,ECON343,https://www.uib.no/emne/ECON343
Nytte-kostnadsanalyse,ECON342,https://www.uib.no/emne/ECON342
Økonometri II,ECON341,https://www.uib.no/emne/ECON341
Økonometri I,ECON340,https://www.uib.no/emne/ECON340
"Befolkningsutvikling, økonomisk vekst og trygdesystemet",ECON336,https://www.uib.no/emne/ECON336
Makroøkonomisk analyse,ECON330,https://www.uib.no/emne/ECON330
Public Economics,ECON324,https://www.uib.no/emne/ECON324
Natural Resource and Environmental Economics,ECON316,https://www.uib.no/emne/ECON316
Utviklingsøkonomi II,ECON315,https://www.uib.no/emne/ECON315
Bacheloroppgave,ECON290,https://www.uib.no/emne/ECON290
Mikroøkonomisk analyse,ECON310,https://www.uib.no/emne/ECON310
Financial Technology,ECON264,https://www.uib.no/emne/ECON264
Bedriftsøkonomi for samfunnsøkonomar,ECON263,https://www.uib.no/emne/ECON263
Næringsøkonomi og konkurransepolitikk,ECON260,https://www.uib.no/emne/ECON260
Investering og finansiering I,ECON261,https://www.uib.no/emne/ECON261
Videregående matematikk og optimering,ECON243,https://www.uib.no/emne/ECON243
Statistikk og økonometri,ECON240,https://www.uib.no/emne/ECON240
Arbeidsmarknadsøkonomi,ECON229,https://www.uib.no/emne/ECON229
Internasjonal makroøkonomi,ECON230,https://www.uib.no/emne/ECON230
Velferdsstatens økonomi,ECON220,https://www.uib.no/emne/ECON220
Politisk økonomi - økonomiske perspektiver,ECON225,https://www.uib.no/emne/ECON225
Næringsstruktur og internasjonal handel,ECON218,https://www.uib.no/emne/ECON218
Challenges of Global Poverty,ECON217,https://www.uib.no/emne/ECON217
Velferd og økonomisk politikk,ECON210,https://www.uib.no/emne/ECON210
Marknad og moral,ECON150,https://www.uib.no/emne/ECON150
Matematikk for økonomer,ECON140,https://www.uib.no/emne/ECON140
Makroøkonomi,ECON130,https://www.uib.no/emne/ECON130
Helseøkonomi,ECON121,https://www.uib.no/emne/ECON121
Miljø- og ressursøkonomi,ECON116,https://www.uib.no/emne/ECON116
Utviklingsøkonomi I,ECON115,https://www.uib.no/emne/ECON115
Mikroøkonomiske grunnomgrep og marknadsteori,ECON110,https://www.uib.no/emne/ECON110
Examen facultatum - Innføring i samfunnsøkonomi,ECON100,https://www.uib.no/emne/ECON100
Bacheloroppgåve i kinesisk,EAS251,https://www.uib.no/emne/EAS251
Bacheloroppgåve i japansk,EAS250,https://www.uib.no/emne/EAS250
Mastergradsoppgåve i digital kultur,DIKULT350,https://www.uib.no/emne/DIKULT350
Seminaremne i digital kultur,DIKULT304,https://www.uib.no/emne/DIKULT304
Digital medieestetikk,DIKULT303,https://www.uib.no/emne/DIKULT303
Sentrale teoriar i digital kultur,DIKULT302,https://www.uib.no/emne/DIKULT302
Forskingsmetodar og utvikling av mastergradsprosjekt i digital kultur,DIKULT301,https://www.uib.no/emne/DIKULT301
Nordic Digital Culture Network-emne med BA-oppgåve,DIKULT252,https://www.uib.no/emne/DIKULT252
Kritiske innfallsvinklar til teknologi og samfunn med bacheloroppgåve,DIKULT251,https://www.uib.no/emne/DIKULT251
Fordjuping i digital kultur med bacheloroppgåve,DIKULT250,https://www.uib.no/emne/DIKULT250
Kollaborativ kreativitet i nye medium,DIKULT208,https://www.uib.no/emne/DIKULT208
Praktisk forskingstrening i digital humaniora,DIKULT207,https://www.uib.no/emne/DIKULT207
Webdesign II,DIKULT205,https://www.uib.no/emne/DIKULT205
Elektronisk litteratur,DIKULT203,https://www.uib.no/emne/DIKULT203
Kritiske perspektiv på teknologi og samfunn,DIKULT106,https://www.uib.no/emne/DIKULT106
Webdesign I,DIKULT105,https://www.uib.no/emne/DIKULT105
"Datateknologi: Historie, teori og praksis",DIKULT104,https://www.uib.no/emne/DIKULT104
"Digitale sjangrar: digital kunst, elektronisk litteratur og dataspill",DIKULT103,https://www.uib.no/emne/DIKULT103
Formidling i digitale medium,DIKULT101,https://www.uib.no/emne/DIKULT101
